,SK_ID_CURR
183329,313474
183330,313475
183331,313476
183332,313477
183333,313478
183334,313480
183335,313481
183336,313482
183337,313483
183338,313484
183339,313486
183340,313487
183341,313488
183342,313489
183343,313490
183344,313491
183345,313492
183346,313493
183347,313495
183348,313497
183349,313498
183350,313499
183351,313500
183352,313502
183353,313503
183354,313504
183355,313505
183356,313507
183357,313508
183358,313509
183359,313510
183360,313511
183361,313512
183362,313513
183363,313514
183364,313515
183365,313516
183366,313517
183367,313518
183368,313519
183369,313520
183370,313522
183371,313523
183372,313525
183373,313526
183374,313527
183375,313528
183376,313529
183377,313530
183378,313531
183379,313532
183380,313533
183381,313534
183382,313535
183383,313536
183384,313537
183385,313539
183386,313540
183387,313541
183388,313542
183389,313543
183390,313544
183391,313545
183392,313546
183393,313547
183394,313548
183395,313549
183396,313551
183397,313552
183398,313553
183399,313554
183400,313555
183401,313556
183402,313558
183403,313559
183404,313560
183405,313561
183406,313562
183407,313563
183408,313564
183409,313565
183410,313566
183411,313567
183412,313568
183413,313569
183414,313570
183415,313571
183416,313572
183417,313574
183418,313575
183419,313576
183420,313577
183421,313578
183422,313579
183423,313580
183424,313581
183425,313582
183426,313584
183427,313585
183428,313586
183429,313587
183430,313588
183431,313589
183432,313590
183433,313591
183434,313593
183435,313594
183436,313595
183437,313596
183438,313597
183439,313598
183440,313599
183441,313600
183442,313601
183443,313603
183444,313605
183445,313607
183446,313608
183447,313609
183448,313610
183449,313611
183450,313612
183451,313613
183452,313614
183453,313615
183454,313616
183455,313618
183456,313619
183457,313620
183458,313621
183459,313623
183460,313624
183461,313626
183462,313627
183463,313628
183464,313629
183465,313630
183466,313631
183467,313632
183468,313633
183469,313634
183470,313635
183471,313636
183472,313637
183473,313640
183474,313641
183475,313642
183476,313643
183477,313644
183478,313646
183479,313647
183480,313648
183481,313649
183482,313650
183483,313651
183484,313652
183485,313653
183486,313654
183487,313657
183488,313658
183489,313659
183490,313660
183491,313661
183492,313662
183493,313664
183494,313665
183495,313666
183496,313667
183497,313668
183498,313671
183499,313672
183500,313673
183501,313674
183502,313675
183503,313677
183504,313678
183505,313679
183506,313680
183507,313681
183508,313682
183509,313683
183510,313684
183511,313685
183512,313686
183513,313687
183514,313688
183515,313690
183516,313691
183517,313692
183518,313693
183519,313694
183520,313695
183521,313696
183522,313697
183523,313698
183524,313700
183525,313701
183526,313702
183527,313703
183528,313704
183529,313705
183530,313706
183531,313707
183532,313708
183533,313709
183534,313710
183535,313712
183536,313713
183537,313714
183538,313715
183539,313716
183540,313717
183541,313718
183542,313719
183543,313721
183544,313722
183545,313723
183546,313724
183547,313725
183548,313726
183549,313727
183550,313728
183551,313729
183552,313730
183553,313732
183554,313733
183555,313734
183556,313735
183557,313737
183558,313738
183559,313739
183560,313740
183561,313742
183562,313743
183563,313745
183564,313746
183565,313747
183566,313748
183567,313751
183568,313752
183569,313754
183570,313755
183571,313756
183572,313757
183573,313758
183574,313759
183575,313760
183576,313761
183577,313762
183578,313764
183579,313766
183580,313767
183581,313768
183582,313769
183583,313770
183584,313771
183585,313772
183586,313773
183587,313774
183588,313775
183589,313777
183590,313779
183591,313780
183592,313782
183593,313783
183594,313784
183595,313785
183596,313788
183597,313789
183598,313790
183599,313791
183600,313792
183601,313793
183602,313794
183603,313796
183604,313797
183605,313798
183606,313799
183607,313800
183608,313801
183609,313802
183610,313803
183611,313804
183612,313805
183613,313806
183614,313807
183615,313812
183616,313813
183617,313814
183618,313815
183619,313816
183620,313817
183621,313819
183622,313820
183623,313821
183624,313822
183625,313823
183626,313824
183627,313826
183628,313827
183629,313828
183630,313829
183631,313832
183632,313833
183633,313835
183634,313836
183635,313838
183636,313839
183637,313840
183638,313842
183639,313843
183640,313844
183641,313845
183642,313846
183643,313847
183644,313848
183645,313849
183646,313850
183647,313851
183648,313852
183649,313853
183650,313854
183651,313855
183652,313856
183653,313857
183654,313858
183655,313860
183656,313861
183657,313862
183658,313863
183659,313864
183660,313865
183661,313866
183662,313867
183663,313868
183664,313869
183665,313870
183666,313871
183667,313872
183668,313873
183669,313874
183670,313875
183671,313876
183672,313877
183673,313878
183674,313879
183675,313880
183676,313881
183677,313883
183678,313884
183679,313885
183680,313886
183681,313888
183682,313889
183683,313890
183684,313891
183685,313892
183686,313893
183687,313894
183688,313895
183689,313896
183690,313897
183691,313898
183692,313899
183693,313901
183694,313903
183695,313904
183696,313905
183697,313907
183698,313908
183699,313909
183700,313910
183701,313911
183702,313912
183703,313913
183704,313914
183705,313915
183706,313916
183707,313917
183708,313918
183709,313919
183710,313920
183711,313921
183712,313922
183713,313923
183714,313924
183715,313925
183716,313926
183717,313927
183718,313928
183719,313931
183720,313933
183721,313934
183722,313935
183723,313936
183724,313937
183725,313938
183726,313939
183727,313940
183728,313941
183729,313942
183730,313945
183731,313946
183732,313947
183733,313948
183734,313949
183735,313950
183736,313951
183737,313952
183738,313953
183739,313954
183740,313955
183741,313956
183742,313958
183743,313959
183744,313960
183745,313961
183746,313962
183747,313963
183748,313964
183749,313965
183750,313966
183751,313967
183752,313968
183753,313969
183754,313971
183755,313972
183756,313973
183757,313974
183758,313975
183759,313976
183760,313977
183761,313978
183762,313979
183763,313981
183764,313983
183765,313984
183766,313985
183767,313986
183768,313987
183769,313988
183770,313989
183771,313990
183772,313991
183773,313992
183774,313993
183775,313994
183776,313995
183777,313996
183778,313997
183779,313998
183780,314001
183781,314002
183782,314006
183783,314008
183784,314009
183785,314012
183786,314013
183787,314014
183788,314015
183789,314017
183790,314018
183791,314019
183792,314020
183793,314021
183794,314022
183795,314025
183796,314026
183797,314027
183798,314028
183799,314029
183800,314030
183801,314032
183802,314033
183803,314034
183804,314035
183805,314036
183806,314037
183807,314039
183808,314040
183809,314042
183810,314043
183811,314044
183812,314045
183813,314046
183814,314047
183815,314048
183816,314049
183817,314050
183818,314051
183819,314052
183820,314053
183821,314054
183822,314055
183823,314056
183824,314057
183825,314058
183826,314059
183827,314060
183828,314062
183829,314063
183830,314064
183831,314065
183832,314066
183833,314067
183834,314068
183835,314069
183836,314070
183837,314071
183838,314072
183839,314074
183840,314075
183841,314076
183842,314077
183843,314078
183844,314079
183845,314080
183846,314081
183847,314082
183848,314083
183849,314084
183850,314085
183851,314086
183852,314087
183853,314088
183854,314089
183855,314090
183856,314092
183857,314093
183858,314094
183859,314095
183860,314096
183861,314098
183862,314100
183863,314101
183864,314102
183865,314103
183866,314104
183867,314105
183868,314106
183869,314108
183870,314109
183871,314110
183872,314111
183873,314112
183874,314113
183875,314114
183876,314115
183877,314116
183878,314117
183879,314118
183880,314119
183881,314120
183882,314121
183883,314122
183884,314123
183885,314125
183886,314126
183887,314128
183888,314129
183889,314130
183890,314133
183891,314134
183892,314135
183893,314136
183894,314138
183895,314140
183896,314141
183897,314142
183898,314144
183899,314145
183900,314146
183901,314147
183902,314148
183903,314150
183904,314151
183905,314152
183906,314155
183907,314156
183908,314157
183909,314158
183910,314159
183911,314161
183912,314162
183913,314163
183914,314164
183915,314165
183916,314166
183917,314168
183918,314169
183919,314170
183920,314172
183921,314173
183922,314174
183923,314175
183924,314176
183925,314177
183926,314178
183927,314179
183928,314180
183929,314181
183930,314183
183931,314184
183932,314185
183933,314186
183934,314187
183935,314188
183936,314189
183937,314191
183938,314192
183939,314193
183940,314195
183941,314196
183942,314197
183943,314199
183944,314200
183945,314201
183946,314202
183947,314203
183948,314204
183949,314205
183950,314206
183951,314207
183952,314208
183953,314209
183954,314210
183955,314212
183956,314213
183957,314214
183958,314215
183959,314216
183960,314217
183961,314218
183962,314219
183963,314221
183964,314222
183965,314223
183966,314224
183967,314225
183968,314226
183969,314227
183970,314228
183971,314229
183972,314230
183973,314231
183974,314232
183975,314233
183976,314234
183977,314235
183978,314236
183979,314237
183980,314238
183981,314239
183982,314240
183983,314241
183984,314242
183985,314243
183986,314244
183987,314246
183988,314248
183989,314249
183990,314250
183991,314251
183992,314252
183993,314253
183994,314254
183995,314255
183996,314257
183997,314258
183998,314260
183999,314261
184000,314262
184001,314263
184002,314264
184003,314265
184004,314266
184005,314268
184006,314269
184007,314270
184008,314272
184009,314273
184010,314274
184011,314275
184012,314276
184013,314277
184014,314279
184015,314280
184016,314281
184017,314284
184018,314285
184019,314286
184020,314287
184021,314288
184022,314289
184023,314290
184024,314291
184025,314292
184026,314293
184027,314295
184028,314296
184029,314297
184030,314300
184031,314301
184032,314302
184033,314303
184034,314304
184035,314305
184036,314310
184037,314311
184038,314312
184039,314313
184040,314314
184041,314315
184042,314316
184043,314318
184044,314319
184045,314320
184046,314321
184047,314322
184048,314324
184049,314325
184050,314326
184051,314327
184052,314328
184053,314329
184054,314330
184055,314331
184056,314333
184057,314336
184058,314338
184059,314339
184060,314340
184061,314341
184062,314342
184063,314345
184064,314347
184065,314348
184066,314349
184067,314350
184068,314352
184069,314353
184070,314356
184071,314357
184072,314358
184073,314360
184074,314361
184075,314362
184076,314363
184077,314365
184078,314368
184079,314369
184080,314370
184081,314371
184082,314372
184083,314373
184084,314375
184085,314377
184086,314378
184087,314379
184088,314380
184089,314381
184090,314382
184091,314383
184092,314384
184093,314385
184094,314386
184095,314388
184096,314389
184097,314390
184098,314391
184099,314392
184100,314393
184101,314394
184102,314395
184103,314396
184104,314397
184105,314398
184106,314399
184107,314400
184108,314401
184109,314402
184110,314403
184111,314404
184112,314406
184113,314407
184114,314408
184115,314409
184116,314410
184117,314411
184118,314413
184119,314414
184120,314415
184121,314416
184122,314417
184123,314419
184124,314420
184125,314421
184126,314422
184127,314423
184128,314424
184129,314425
184130,314426
184131,314427
184132,314428
184133,314430
184134,314431
184135,314432
184136,314433
184137,314434
184138,314435
184139,314436
184140,314437
184141,314439
184142,314440
184143,314441
184144,314443
184145,314444
184146,314445
184147,314446
184148,314447
184149,314448
184150,314449
184151,314450
184152,314451
184153,314452
184154,314453
184155,314454
184156,314455
184157,314456
184158,314457
184159,314458
184160,314459
184161,314460
184162,314461
184163,314462
184164,314463
184165,314464
184166,314465
184167,314466
184168,314467
184169,314468
184170,314469
184171,314470
184172,314471
184173,314472
184174,314473
184175,314474
184176,314475
184177,314476
184178,314478
184179,314479
184180,314481
184181,314482
184182,314483
184183,314484
184184,314485
184185,314489
184186,314491
184187,314492
184188,314493
184189,314494
184190,314495
184191,314496
184192,314497
184193,314498
184194,314499
184195,314500
184196,314501
184197,314502
184198,314503
184199,314504
184200,314505
184201,314506
184202,314507
184203,314508
184204,314509
184205,314510
184206,314511
184207,314512
184208,314513
184209,314514
184210,314515
184211,314516
184212,314517
